id_localizacao;id_matriculados;distrito;localidade;sede_nif;cod_universitario;estabelecimento;publico;privado;universitario;politecnico;id_inscritos
475;21009119;Lisboa;Amadora;503222364;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
476;21009119;Lisboa;Amadora;506176142;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
477;21009119;Lisboa;Carnaxide;505350173;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
478;21009119;Lisboa;Carnaxide;510728189;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
479;21009119;Lisboa;Linhó;502479418;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
480;21009119;Lisboa;Linhó;503502537;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
481;21009119;Lisboa;Linhó;503541320;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
482;21009119;Lisboa;Lisboa;500068801;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
483;21009119;Lisboa;Lisboa;500074372;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
484;21009119;Lisboa;Lisboa;500366039;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
485;21009119;Lisboa;Lisboa;501774360;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
486;21009119;Lisboa;Lisboa;502443855;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
487;21009119;Lisboa;Lisboa;502829257;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
488;21009119;Lisboa;Lisboa;502980826;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
489;21009119;Lisboa;Lisboa;503412031;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
490;21009119;Lisboa;Lisboa;503470120;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
491;21009119;Lisboa;Lisboa;504079190;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
492;21009119;Lisboa;Lisboa;504150014;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
493;21009119;Lisboa;Lisboa;504272179;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
494;21009119;Lisboa;Lisboa;504551221;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
495;21009119;Lisboa;Lisboa;504857312;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
496;21009119;Lisboa;Lisboa;505107546;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
497;21009119;Lisboa;Lisboa;505116812;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
498;21009119;Lisboa;Lisboa;505128985;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
499;21009119;Lisboa;Lisboa;505205939;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
500;21009119;Lisboa;Lisboa;505377691;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
501;21009119;Lisboa;Lisboa;506204650;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
502;21009119;Lisboa;Lisboa;506360237;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
503;21009119;Lisboa;Lisboa;506396010;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
504;21009119;Lisboa;Lisboa;507117336;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
505;21009119;Lisboa;Lisboa;507246152;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
506;21009119;Lisboa;Lisboa;507431073;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
507;21009119;Lisboa;Lisboa;507969332;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
508;21009119;Lisboa;Lisboa;508069491;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
509;21009119;Lisboa;Lisboa;508123585;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
510;21009119;Lisboa;Lisboa;508202531;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
511;21009119;Lisboa;Lisboa;508453488;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
512;21009119;Lisboa;Lisboa;508823617;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
513;21009119;Lisboa;Lisboa;508966752;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
514;21009119;Lisboa;Lisboa;509364730;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
515;21009119;Lisboa;Lisboa;510070833;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
516;21009119;Lisboa;Lisboa;510303811;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
517;21009119;Lisboa;Lisboa;510722920;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
518;21009119;Lisboa;Lisboa;510830536;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
519;21009119;Lisboa;Lisboa;510852254;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
520;21009119;Lisboa;Lisboa;513063145;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
521;21009119;Lisboa;Lisboa;513418210;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
522;21009119;Lisboa;Lisboa;514139927;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
523;21009119;Lisboa;Lisboa;980540488;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
524;21009119;Lisboa;Lisboa;980595304;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
525;21009119;Lisboa;Miraflores;503882887;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
526;21009119;Lisboa;Miraflores;507678672;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
527;21009119;Lisboa;Odivelas;505187299;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
528;21009119;Lisboa;Pontinha;503670693;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
529;21009119;Lisboa;Porto Salvo;502186771;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
530;21009119;Lisboa;Porto Salvo;504727060;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
531;21009119;Lisboa;Porto Salvo;504761013;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
532;21009119;Lisboa;Porto Salvo;510480209;2100;Universidade Autónoma de Lisboa Luís de Camões; ;Privado;Universitario;;21009119
533;22009250;Lisboa;Amadora;501551557;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
534;22009250;Lisboa;Amadora;503222364;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
535;22009250;Lisboa;Amadora;506176142;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
536;22009250;Lisboa;Carnaxide;505350173;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
537;22009250;Lisboa;Carnaxide;510728189;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
538;22009250;Lisboa;Linhó;502479418;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
539;22009250;Lisboa;Linhó;503502537;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
540;22009250;Lisboa;Linhó;503541320;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
541;22009250;Lisboa;Lisboa;500068801;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
542;22009250;Lisboa;Lisboa;500074372;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
543;22009250;Lisboa;Lisboa;500366039;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
544;22009250;Lisboa;Lisboa;501774360;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
545;22009250;Lisboa;Lisboa;502443855;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
546;22009250;Lisboa;Lisboa;502829257;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
547;22009250;Lisboa;Lisboa;502980826;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
548;22009250;Lisboa;Lisboa;503412031;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
549;22009250;Lisboa;Lisboa;503470120;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
550;22009250;Lisboa;Lisboa;504079190;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
551;22009250;Lisboa;Lisboa;504150014;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
552;22009250;Lisboa;Lisboa;504272179;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
553;22009250;Lisboa;Lisboa;504551221;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
554;22009250;Lisboa;Lisboa;504857312;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
555;22009250;Lisboa;Lisboa;505107546;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
556;22009250;Lisboa;Lisboa;505116812;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
557;22009250;Lisboa;Lisboa;505128985;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
558;22009250;Lisboa;Lisboa;505205939;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
559;22009250;Lisboa;Lisboa;505377691;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
560;22009250;Lisboa;Lisboa;506204650;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
561;22009250;Lisboa;Lisboa;506360237;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
562;22009250;Lisboa;Lisboa;506396010;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
563;22009250;Lisboa;Lisboa;507117336;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
564;22009250;Lisboa;Lisboa;507246152;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
565;22009250;Lisboa;Lisboa;507431073;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
566;22009250;Lisboa;Lisboa;507969332;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
567;22009250;Lisboa;Lisboa;508069491;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
568;22009250;Lisboa;Lisboa;508123585;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
569;22009250;Lisboa;Lisboa;508202531;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
570;22009250;Lisboa;Lisboa;508453488;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
571;22009250;Lisboa;Lisboa;508823617;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
572;22009250;Lisboa;Lisboa;508966752;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
573;22009250;Lisboa;Lisboa;509364730;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
574;22009250;Lisboa;Lisboa;510070833;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
575;22009250;Lisboa;Lisboa;510303811;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
576;22009250;Lisboa;Lisboa;510722920;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
577;22009250;Lisboa;Lisboa;510830536;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
578;22009250;Lisboa;Lisboa;510852254;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
579;22009250;Lisboa;Lisboa;513063145;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
580;22009250;Lisboa;Lisboa;513418210;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
581;22009250;Lisboa;Lisboa;514139927;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
582;22009250;Lisboa;Lisboa;980540488;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
583;22009250;Lisboa;Lisboa;980595304;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
584;22009250;Lisboa;Miraflores;503882887;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
585;22009250;Lisboa;Miraflores;507678672;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
586;22009250;Lisboa;Odivelas;505187299;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
587;22009250;Lisboa;Pontinha;503670693;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
588;22009250;Lisboa;Porto Salvo;502186771;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
589;22009250;Lisboa;Porto Salvo;504727060;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
590;22009250;Lisboa;Porto Salvo;504761013;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
591;22009250;Lisboa;Porto Salvo;510480209;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
592;24009119;Lisboa;Amadora;501551557;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
593;24009119;Lisboa;Amadora;503222364;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
594;24009119;Lisboa;Amadora;506176142;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
595;24009119;Lisboa;Carnaxide;505350173;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
596;24009119;Lisboa;Carnaxide;510728189;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
597;24009119;Lisboa;Linhó;502479418;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
598;24009119;Lisboa;Linhó;503502537;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
599;24009119;Lisboa;Linhó;503541320;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
600;24009119;Lisboa;Lisboa;500068801;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
601;24009119;Lisboa;Lisboa;500074372;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
602;24009119;Lisboa;Lisboa;500366039;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
603;24009119;Lisboa;Lisboa;501774360;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
604;24009119;Lisboa;Lisboa;502443855;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
605;24009119;Lisboa;Lisboa;502829257;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
606;24009119;Lisboa;Lisboa;502980826;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
607;24009119;Lisboa;Lisboa;503412031;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
608;24009119;Lisboa;Lisboa;503470120;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
609;24009119;Lisboa;Lisboa;504079190;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
610;24009119;Lisboa;Lisboa;504150014;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
611;24009119;Lisboa;Lisboa;504272179;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
612;24009119;Lisboa;Lisboa;504551221;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
613;24009119;Lisboa;Lisboa;504857312;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
614;24009119;Lisboa;Lisboa;505107546;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
615;24009119;Lisboa;Lisboa;505116812;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
616;24009119;Lisboa;Lisboa;505128985;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
617;24009119;Lisboa;Lisboa;505205939;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
618;24009119;Lisboa;Lisboa;505377691;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
619;24009119;Lisboa;Lisboa;506204650;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
620;24009119;Lisboa;Lisboa;506360237;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
621;24009119;Lisboa;Lisboa;506396010;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
622;24009119;Lisboa;Lisboa;507117336;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
623;24009119;Lisboa;Lisboa;507246152;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
624;24009119;Lisboa;Lisboa;507431073;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
625;24009119;Lisboa;Lisboa;507969332;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
626;24009119;Lisboa;Lisboa;508069491;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
627;24009119;Lisboa;Lisboa;508123585;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
628;24009119;Lisboa;Lisboa;508202531;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
629;24009119;Lisboa;Lisboa;508453488;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
630;24009119;Lisboa;Lisboa;508823617;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
631;24009119;Lisboa;Lisboa;508966752;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
632;24009119;Lisboa;Lisboa;509364730;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
633;24009119;Lisboa;Lisboa;510070833;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
634;24009119;Lisboa;Lisboa;510303811;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
635;24009119;Lisboa;Lisboa;510722920;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
636;24009119;Lisboa;Lisboa;510830536;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
637;24009119;Lisboa;Lisboa;510852254;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
638;24009119;Lisboa;Lisboa;513063145;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
639;24009119;Lisboa;Lisboa;513418210;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
640;24009119;Lisboa;Lisboa;514139927;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
641;24009119;Lisboa;Lisboa;980540488;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
642;24009119;Lisboa;Lisboa;980595304;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
643;24009119;Lisboa;Miraflores;503882887;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
644;24009119;Lisboa;Miraflores;507678672;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
645;24009119;Lisboa;Odivelas;505187299;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
646;24009119;Lisboa;Pontinha;503670693;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
647;24009119;Lisboa;Porto Salvo;502186771;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
648;24009119;Lisboa;Porto Salvo;504727060;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
649;24009119;Lisboa;Porto Salvo;504761013;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
650;24009119;Lisboa;Porto Salvo;510480209;2400;Universidade Lusíada; ;Privado;Universitario;;24009119
651;22009250;Porto;Leça do Balio;509834370;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
652;22009250;Porto;Maia;503961175;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
653;22009250;Porto;Maia;505089971;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
654;22009250;Porto;Matosinhos;506305716;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
655;22009250;Porto;Porto;501573704;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
656;22009250;Porto;Porto;507058917;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
657;22009250;Porto;Porto;507291727;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
658;22009250;Porto;Porto;509255310;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
659;22009250;Porto;Porto;510148301;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
660;22009250;Porto;Porto;513199560;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
661;22009250;Porto;Porto;513435344;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
662;22009250;Porto;Porto;513945342;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
663;22009250;Porto;Porto;980566797;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
664;24059547;Porto;Leça do Balio;509834370;2405;Universidade Lusíada - Norte; ;Privado;Universitario;;24059547
665;24059547;Porto;Maia;503961175;2405;Universidade Lusíada - Norte; ;Privado;Universitario;;24059547
666;24059547;Porto;Maia;505089971;2405;Universidade Lusíada - Norte; ;Privado;Universitario;;24059547
667;24059547;Porto;Matosinhos;506305716;2405;Universidade Lusíada - Norte; ;Privado;Universitario;;24059547
668;24059547;Porto;Porto;501573704;2405;Universidade Lusíada - Norte; ;Privado;Universitario;;24059547
669;24059547;Porto;Porto;507058917;2405;Universidade Lusíada - Norte; ;Privado;Universitario;;24059547
670;24059547;Porto;Porto;507291727;2405;Universidade Lusíada - Norte; ;Privado;Universitario;;24059547
671;24059547;Porto;Porto;509255310;2405;Universidade Lusíada - Norte; ;Privado;Universitario;;24059547
672;24059547;Porto;Porto;510148301;2405;Universidade Lusíada - Norte; ;Privado;Universitario;;24059547
673;24059547;Porto;Porto;513199560;2405;Universidade Lusíada - Norte; ;Privado;Universitario;;24059547
674;24059547;Porto;Porto;513435344;2405;Universidade Lusíada - Norte; ;Privado;Universitario;;24059547
675;24059547;Porto;Porto;513945342;2405;Universidade Lusíada - Norte; ;Privado;Universitario;;24059547
676;24059547;Porto;Porto;980566797;2405;Universidade Lusíada - Norte; ;Privado;Universitario;;24059547
677;25009185;Porto;Leça do Balio;509834370;2500;Universidade Portucalense Infante D. Henrique; ;Privado;Universitario;;25009185
678;25009185;Porto;Maia;503961175;2500;Universidade Portucalense Infante D. Henrique; ;Privado;Universitario;;25009185
679;25009185;Porto;Maia;505089971;2500;Universidade Portucalense Infante D. Henrique; ;Privado;Universitario;;25009185
680;25009185;Porto;Matosinhos;506305716;2500;Universidade Portucalense Infante D. Henrique; ;Privado;Universitario;;25009185
681;25009185;Porto;Porto;501573704;2500;Universidade Portucalense Infante D. Henrique; ;Privado;Universitario;;25009185
682;25009185;Porto;Porto;507058917;2500;Universidade Portucalense Infante D. Henrique; ;Privado;Universitario;;25009185
683;25009185;Porto;Porto;507291727;2500;Universidade Portucalense Infante D. Henrique; ;Privado;Universitario;;25009185
684;25009185;Porto;Porto;509255310;2500;Universidade Portucalense Infante D. Henrique; ;Privado;Universitario;;25009185
685;25009185;Porto;Porto;510148301;2500;Universidade Portucalense Infante D. Henrique; ;Privado;Universitario;;25009185
686;25009185;Porto;Porto;513199560;2500;Universidade Portucalense Infante D. Henrique; ;Privado;Universitario;;25009185
687;25009185;Porto;Porto;513435344;2500;Universidade Portucalense Infante D. Henrique; ;Privado;Universitario;;25009185
688;25009185;Porto;Porto;513945342;2500;Universidade Portucalense Infante D. Henrique; ;Privado;Universitario;;25009185
689;25009185;Porto;Porto;980566797;2500;Universidade Portucalense Infante D. Henrique; ;Privado;Universitario;;25009185
690;27509119;Porto;Leça do Balio;509834370;2750;Universidade Fernando Pessoa; ;Privado;Universitario;;27509119
691;27509119;Porto;Maia;503961175;2750;Universidade Fernando Pessoa; ;Privado;Universitario;;27509119
692;27509119;Porto;Maia;505089971;2750;Universidade Fernando Pessoa; ;Privado;Universitario;;27509119
693;27509119;Porto;Matosinhos;506305716;2750;Universidade Fernando Pessoa; ;Privado;Universitario;;27509119
694;27509119;Porto;Porto;501573704;2750;Universidade Fernando Pessoa; ;Privado;Universitario;;27509119
695;27509119;Porto;Porto;507058917;2750;Universidade Fernando Pessoa; ;Privado;Universitario;;27509119
696;27509119;Porto;Porto;507291727;2750;Universidade Fernando Pessoa; ;Privado;Universitario;;27509119
697;27509119;Porto;Porto;509255310;2750;Universidade Fernando Pessoa; ;Privado;Universitario;;27509119
698;27509119;Porto;Porto;510148301;2750;Universidade Fernando Pessoa; ;Privado;Universitario;;27509119
699;27509119;Porto;Porto;513199560;2750;Universidade Fernando Pessoa; ;Privado;Universitario;;27509119
700;27509119;Porto;Porto;513435344;2750;Universidade Fernando Pessoa; ;Privado;Universitario;;27509119
701;27509119;Porto;Porto;513945342;2750;Universidade Fernando Pessoa; ;Privado;Universitario;;27509119
702;27509119;Porto;Porto;980566797;2750;Universidade Fernando Pessoa; ;Privado;Universitario;;27509119
703;22009250;Braga;Barral;507107381;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
704;22009250;Braga;Braga;501854371;2200;Universidade Católica Portuguesa; ;Privado;Universitario;;22009250
705;24059547;Braga;Barral;507107381;2405;Universidade Lusíada - Norte; ;Privado;Universitario;;24059547
706;24059547;Braga;Braga;501854371;2405;Universidade Lusíada - Norte; ;Privado;Universitario;;24059547
707;3030181;Braga;Barral;507107381;3030;Instituto Politécnico do Cávado e do Ave;Publico;; ;Politecnico;3030181
708;3030181;Braga;Braga;501854371;3030;Instituto Politécnico do Cávado e do Ave;Publico;; ;Politecnico;3030181
709;3009215;Aveiro;Aveiro;504705610;300;Universidade de Aveiro;Publico;; ;Politecnico;3009215
710;3009215;Aveiro;Aveiro;504825917;300;Universidade de Aveiro;Publico;; ;Politecnico;3009215
711;3009215;Aveiro;Ílhavo;513266488;300;Universidade de Aveiro;Publico;; ;Politecnico;3009215
712;3008016;Aveiro;Aveiro;504705610;300;Universidade de Aveiro;Publico;; ;Politecnico;3008016
713;3008016;Aveiro;Aveiro;504825917;300;Universidade de Aveiro;Publico;; ;Politecnico;3008016
714;3008016;Aveiro;Ílhavo;513266488;300;Universidade de Aveiro;Publico;; ;Politecnico;3008016
715;9008259;Lisboa;Amadora;501551557;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
716;9008259;Lisboa;Amadora;503222364;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
717;9008259;Lisboa;Amadora;506176142;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
718;9008259;Lisboa;Carnaxide;505350173;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
719;9008259;Lisboa;Carnaxide;510728189;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
720;9008259;Lisboa;Linhó;502479418;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
721;9008259;Lisboa;Linhó;503502537;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
722;9008259;Lisboa;Linhó;503541320;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
723;9008259;Lisboa;Lisboa;500068801;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
724;9008259;Lisboa;Lisboa;500074372;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
